model_type,seed,action_mode,episode_id,step,success,episode_length,goal_delta_l2,goal_cosine_prev,action_prob_kl_from_prev,top1_action_changed_on_goal_update,entropy_after_update,top1_prob_after_update
ablation,44,sample,14,20,True,29,0.7401192784309387,0.9604146503970467,2.013524055480957,True,1.3240818977355957,0.590195894241333
ablation,44,sample,15,10,True,26,1.1819170713424683,0.9595329722051731,1.5168776512145996,True,0.8215405941009521,0.7842087149620056
ablation,44,sample,15,20,True,26,0.9137810468673706,0.9464051700334184,1.2991811037063599,True,1.3692739009857178,0.5991126894950867
ablation,44,sample,16,10,True,23,0.7252094745635986,0.9528100999191924,0.001203589141368866,False,1.305661678314209,0.5817006230354309
ablation,44,sample,16,20,True,23,0.7450252175331116,0.9958244453509127,0.010070310905575752,False,0.8447409272193909,0.7762346267700195
ablation,44,sample,17,10,True,59,0.7453679442405701,0.9803761727340292,0.0010936949402093887,False,1.4068639278411865,0.5474921464920044
ablation,44,sample,17,20,True,59,0.5753738284111023,0.9690826392834859,1.536703109741211,True,0.8816123008728027,0.7620295286178589
ablation,44,sample,17,30,True,59,0.655144214630127,0.9929795323450115,0.07819642126560211,False,1.56160306930542,0.46137699484825134
ablation,44,sample,17,40,True,59,0.4956516921520233,0.9979569681428735,0.04587676376104355,False,1.2350928783416748,0.6167388558387756
ablation,44,sample,17,50,True,59,0.5994706749916077,0.9660891214332519,2.397171974182129,True,1.3140721321105957,0.5765374898910522
ablation,44,sample,18,10,True,21,0.3569052815437317,0.9973295723932402,0.009453492239117622,False,1.2178829908370972,0.6331354975700378
ablation,44,sample,18,20,True,21,0.8393803834915161,0.9862796278035328,5.81351375579834,True,1.019837737083435,0.6819773316383362
ablation,44,sample,19,10,True,25,0.7052114009857178,0.9457022131003525,0.04024181142449379,False,1.2549052238464355,0.6066946983337402
ablation,44,sample,19,20,True,25,0.6453976035118103,0.9960796105799506,0.03486654907464981,False,0.9372051954269409,0.7415830492973328
ablation,44,sample,20,10,True,26,0.5248008966445923,0.9948436743360849,0.03665899112820625,False,1.1342130899429321,0.6620590090751648
ablation,44,sample,20,20,True,26,0.387376606464386,0.9927729339660644,1.4831269979476929,True,0.950485348701477,0.7380508780479431
ablation,44,sample,21,10,True,21,0.45888984203338623,0.9786045349809556,0.7743246555328369,True,1.3127176761627197,0.5828680396080017
ablation,44,sample,21,20,True,21,0.8637420535087585,0.9881029677704962,0.015400663018226624,False,0.921391487121582,0.7351168990135193
ablation,44,sample,22,10,True,23,0.7727420926094055,0.95617146342095,0.0005509806796908379,False,1.1381664276123047,0.6604564785957336
ablation,44,sample,22,20,True,23,0.5717176795005798,0.9816305604723613,0.6624292135238647,True,1.4458231925964355,0.5315220355987549
ablation,44,sample,23,10,True,35,0.9007498621940613,0.96168900919207,0.02383057400584221,False,1.2832973003387451,0.5862149596214294
ablation,44,sample,23,20,True,35,0.45148971676826477,0.9799777899402644,2.1094274520874023,True,1.5135440826416016,0.5072808265686035
ablation,44,sample,23,30,True,35,0.9560099244117737,0.9760642137671593,0.0012584342621266842,False,0.7718377709388733,0.8027405738830566
ablation,44,sample,24,10,True,38,0.4684053063392639,0.9990714107053831,1.360884428024292,True,1.3868824243545532,0.590825080871582
ablation,44,sample,24,20,True,38,0.17220549285411835,0.9967912216000756,3.849854692816734e-05,False,1.4827675819396973,0.5332059860229492
ablation,44,sample,24,30,True,38,0.6234695315361023,0.9700865477676636,0.0006804186850786209,False,1.2526192665100098,0.6134264469146729
ablation,44,sample,25,10,True,33,0.15491965413093567,0.9951535740831671,0.12548932433128357,False,1.7580236196517944,0.38689449429512024
ablation,44,sample,25,20,True,33,1.194216012954712,0.9464080778522708,0.028463132679462433,False,1.0872721672058105,0.682564377784729
ablation,44,sample,25,30,True,33,0.406098335981369,0.9920660593062703,0.010805932804942131,False,0.967168927192688,0.7280563116073608
ablation,44,sample,26,10,True,51,0.5799623131752014,0.9665364725638838,0.00031072902493178844,False,1.4129374027252197,0.5331634879112244
ablation,44,sample,26,20,True,51,0.4992017447948456,0.9769048944989127,0.000502479262650013,False,1.4042630195617676,0.575333833694458
ablation,44,sample,26,30,True,51,0.9622474908828735,0.9642249204180262,1.3414545059204102,True,0.8750478625297546,0.7658036947250366
ablation,44,sample,26,40,True,51,0.4584357738494873,0.9888173118105186,0.00012278463691473007,False,1.1441664695739746,0.6571558713912964
ablation,44,sample,26,50,True,51,0.3156595230102539,0.9961188473445389,5.064764991402626e-05,False,1.519341230392456,0.4510359764099121
ablation,44,sample,27,10,True,175,0.7655046582221985,0.9558989795711486,0.021396968513727188,False,1.0914173126220703,0.6779079437255859
ablation,44,sample,27,20,True,175,0.9884653687477112,0.954517754544283,0.050317101180553436,False,1.7580236196517944,0.38689449429512024
ablation,44,sample,27,30,True,175,0.2692503333091736,0.987477042035331,6.111431866884232e-05,False,1.7652058601379395,0.37807825207710266
ablation,44,sample,27,40,True,175,0.2692503333091736,0.987477042035331,5.9009529650211334e-05,False,1.7580236196517944,0.38689449429512024
ablation,44,sample,27,50,True,175,0.0,0.9999999608704464,0.05360713601112366,False,1.7580236196517944,0.38689449429512024
ablation,44,sample,27,60,True,175,0.36907416582107544,0.9735834137104326,0.11611554771661758,False,1.91843581199646,0.1877358853816986
ablation,44,sample,27,70,True,175,0.3379124701023102,0.9899024430293561,0.022643424570560455,False,1.7652058601379395,0.37807825207710266
ablation,44,sample,27,80,True,175,0.0,1.0000000435612884,0.0,False,1.7652058601379395,0.37807825207710266
ablation,44,sample,27,90,True,175,0.0,1.0000000435612884,0.0,False,1.7652058601379395,0.37807825207710266
ablation,44,sample,27,100,True,175,0.2692503333091736,0.987477042035331,5.9009529650211334e-05,False,1.7580236196517944,0.38689449429512024
ablation,44,sample,27,110,True,175,0.0,0.9999999608704464,0.0,False,1.7580236196517944,0.38689449429512024
ablation,44,sample,27,120,True,175,0.0,0.9999999608704464,0.06840153783559799,False,1.7580236196517944,0.38689449429512024
ablation,44,sample,27,130,True,175,0.18803389370441437,0.9934428380435048,3.121810732409358e-05,False,1.8067409992218018,0.3185608983039856
ablation,44,sample,27,140,True,175,0.4116254150867462,0.9725304880015638,0.0004454459995031357,False,1.6286273002624512,0.4301910698413849
ablation,44,sample,27,150,True,175,0.5891155004501343,0.9950465316402565,0.0009712371975183487,False,1.1664917469024658,0.6509670615196228
ablation,44,sample,27,160,True,175,0.6664454936981201,0.9642712009997103,1.1178478002548218,True,1.4827675819396973,0.5332059860229492
ablation,44,sample,27,170,True,175,0.5039898753166199,0.97988365158253,0.0003892676904797554,False,1.3517255783081055,0.5697789192199707
ablation,44,sample,28,10,True,50,0.582277774810791,0.962341329647235,0.00038592470809817314,False,1.172438383102417,0.6878076195716858
ablation,44,sample,28,20,True,50,0.6440640687942505,0.9882366280718913,0.14701616764068604,False,1.7580236196517944,0.38689449429512024
ablation,44,sample,28,30,True,50,0.9513482451438904,0.9468503757689443,1.513299822807312,True,0.8770729303359985,0.7639849185943604
ablation,44,sample,28,40,True,50,0.2722948491573334,0.9938331141926244,1.2700088024139404,True,1.0389008522033691,0.7019426822662354
ablation,44,sample,29,10,True,24,0.19058071076869965,0.9968213419881242,1.7691339254379272,True,1.2138135433197021,0.6716530919075012
ablation,44,sample,29,20,True,24,0.5129739046096802,0.990075244196245,1.9500024318695068,True,1.0146691799163818,0.7397841811180115
ablation,44,sample,30,10,True,29,0.723505973815918,0.9492638216809608,1.235875129699707,True,1.039351463317871,0.7014946937561035
ablation,44,sample,30,20,True,29,0.5150014162063599,0.9739094195964213,0.00010714353993535042,False,1.3127176761627197,0.5828680396080017
ablation,44,sample,31,10,True,29,0.7947971820831299,0.9440962685432298,1.3338674306869507,True,1.0382781028747559,0.703266978263855
ablation,44,sample,31,20,True,29,0.4223310947418213,0.9831715224837636,0.00019527319818735123,False,1.4117765426635742,0.5550823211669922
ablation,44,sample,32,10,True,39,0.6002776026725769,0.9697902430355682,0.00012040103320032358,False,1.2733707427978516,0.5908228754997253
ablation,44,sample,32,20,True,39,0.6310012936592102,0.9773958053990093,1.0311449766159058,True,1.4949475526809692,0.5281055569648743
ablation,44,sample,32,30,True,39,0.9187126755714417,0.9478080277093538,0.034272417426109314,False,1.1100337505340576,0.6727339029312134
ablation,44,sample,33,10,True,35,0.5764951705932617,0.9652860300572096,0.0001944536343216896,False,1.1883525848388672,0.6405401229858398
ablation,44,sample,33,20,True,35,0.4548513889312744,0.9786086111507031,1.8369181156158447,True,1.3517255783081055,0.5697789192199707
ablation,44,sample,33,30,True,35,0.015350034460425377,0.9999805406558727,2.7281930670142174e-07,False,1.3301537036895752,0.5775477290153503
ablation,44,sample,34,10,True,18,0.8503437042236328,0.966843063387184,0.0068982429802417755,False,1.306405782699585,0.5905889868736267
ablation,44,sample,35,10,True,40,0.3457883894443512,0.9904895590749445,0.0002090719062834978,False,0.8517311811447144,0.7735611796379089
ablation,44,sample,35,20,True,40,0.5778904557228088,0.9735999648204628,0.7658278346061707,True,1.3140721321105957,0.5765374898910522
ablation,44,sample,35,30,True,40,0.5764636993408203,0.9803111267975768,1.1003153324127197,True,1.4827675819396973,0.5332059860229492
ablation,44,sample,36,10,True,37,0.5487041473388672,0.9606522249032606,0.0001391417463310063,False,1.3646610975265503,0.559984564781189
ablation,44,sample,36,20,True,37,0.6796320080757141,0.9509770902915271,2.026677131652832,True,1.0932012796401978,0.7178239226341248
ablation,44,sample,36,30,True,37,0.5578842759132385,0.9704765279102555,1.9968727827072144,True,1.5100252628326416,0.5081163644790649
ablation,44,sample,37,10,True,33,0.9025662541389465,0.9589482607115061,1.1004581451416016,True,1.0707999467849731,0.6878413558006287
ablation,44,sample,37,20,True,33,0.15210096538066864,0.9982618900246752,0.02235645055770874,False,1.2244980335235596,0.6194556951522827
ablation,44,sample,37,30,True,33,0.6797869801521301,0.9990873000093371,1.5319768190383911,True,0.7905875444412231,0.7963461875915527
ablation,44,sample,38,10,True,25,0.8376834392547607,0.9465384873565573,0.0009270254522562027,False,1.1816928386688232,0.6480180621147156
ablation,44,sample,38,20,True,25,0.5578591227531433,0.972302897158758,0.0002849707379937172,False,1.4068639278411865,0.5474921464920044
ablation,44,sample,39,10,True,43,0.5967782735824585,0.9765792554266737,0.00024298299103975296,False,1.3809638023376465,0.5528596639633179
ablation,44,sample,39,20,True,43,0.39431995153427124,0.9969913357864216,2.8567702770233154,True,0.8653711676597595,0.7679260969161987
ablation,44,sample,39,30,True,43,0.14302243292331696,0.9985324626819239,1.3024777173995972,True,1.0843501091003418,0.6842396855354309
ablation,44,sample,39,40,True,43,0.5780912637710571,0.9977518924771723,1.4927597045898438,True,0.8181613683700562,0.7866082787513733
ablation,44,sample,40,10,True,34,0.7080264687538147,0.9568596304095237,0.001146918162703514,False,1.0987628698349,0.6788068413734436
ablation,44,sample,40,20,True,34,0.16007916629314423,0.9981803107845285,5.2094459533691406e-05,False,0.9983738660812378,0.7178390026092529
ablation,44,sample,40,30,True,34,0.6318625211715698,0.9652578803538694,2.292469024658203,True,1.3471550941467285,0.5492984652519226
ablation,44,sample,41,10,True,21,0.8252140879631042,0.9666212888077105,0.019926030188798904,False,1.3344672918319702,0.5846008062362671
ablation,44,sample,41,20,True,21,0.9459613561630249,0.984222575739796,0.0003118461463600397,False,0.921391487121582,0.7351168990135193
ablation,44,sample,42,10,True,20,0.8515048027038574,0.974807972486585,0.009684865362942219,False,1.2178829908370972,0.6331354975700378
ablation,44,sample,43,10,True,27,0.328490287065506,0.997728010656163,0.037368983030319214,False,1.2760274410247803,0.5888025760650635
ablation,44,sample,43,20,True,27,0.31684282422065735,0.99130049466388,2.5789148807525635,True,1.1032108068466187,0.6728690266609192
ablation,44,sample,44,10,True,27,0.736237645149231,0.9393460750669727,0.000320622930303216,False,1.132633924484253,0.6623536944389343
ablation,44,sample,44,20,True,27,0.18255193531513214,0.9971302902604622,1.6749370843172073e-05,False,1.2878830432891846,0.6042166352272034
ablation,44,sample,45,10,True,32,0.6025165319442749,0.9602152857180882,0.003485189750790596,False,1.2363464832305908,0.6206390857696533
ablation,44,sample,45,20,True,32,0.448537141084671,0.9787823841848187,1.4491591453552246,True,0.9806596636772156,0.725789487361908
ablation,44,sample,45,30,True,32,0.8788391947746277,0.9846089004057113,0.014223126694560051,False,0.8447409272193909,0.7762346267700195
ablation,44,sample,46,10,True,39,0.4522237479686737,0.9886331308801154,0.033551089465618134,False,1.2700340747833252,0.5918183922767639
ablation,44,sample,46,20,True,39,0.31195804476737976,0.9912498414067573,2.5692226886749268,True,1.1097451448440552,0.669994056224823
ablation,44,sample,46,30,True,39,0.48824918270111084,0.9791500424964205,0.00010004732757806778,False,1.3517255783081055,0.5697789192199707
ablation,44,sample,47,10,True,19,0.59801185131073,0.9610417210803514,0.00020300550386309624,False,1.4458231925964355,0.5315220355987549
ablation,44,sample,48,10,True,33,0.9158449769020081,0.9567061516050571,0.01163451001048088,False,1.2489745616912842,0.6203427314758301
ablation,44,sample,48,20,True,33,0.5425782203674316,0.9706486528865162,0.00017545605078339577,False,1.376987338066101,0.5597862005233765
ablation,44,sample,48,30,True,33,0.9203032851219177,0.9727576735874486,1.4652849435806274,True,0.8060846328735352,0.7909591197967529
ablation,44,sample,49,10,True,25,0.45109084248542786,0.9791716026851425,1.2514448165893555,True,1.1057121753692627,0.6767944693565369
ablation,44,sample,49,20,True,25,0.7268944382667542,0.9835978979534308,0.025098606944084167,False,0.9372051954269409,0.7415830492973328
ablation,44,sample,50,10,True,28,1.0670684576034546,0.9584634560115972,0.020278770476579666,False,1.1668511629104614,0.6441559791564941
ablation,44,sample,50,20,True,28,0.5401334762573242,0.9778269960022626,0.0004801340401172638,False,1.3517255783081055,0.5697789192199707
ablation,44,sample,51,10,True,26,0.5778160095214844,0.9767056210020304,0.0011497801169753075,False,1.7427606582641602,0.31872278451919556
ablation,44,sample,51,20,True,26,0.49500343203544617,0.9892368211153891,0.00026624836027622223,False,1.1685359477996826,0.648605227470398
ablation,44,sample,52,10,True,37,0.6107132434844971,0.9610521097531264,0.000790691003203392,False,1.483600378036499,0.5389125943183899
ablation,44,sample,52,20,True,37,0.5999910831451416,0.9725239561997034,0.0005167154595255852,False,1.339497685432434,0.5664865970611572
ablation,44,sample,52,30,True,37,0.11773020029067993,0.999373809226568,1.3896147720515728e-05,False,1.3517255783081055,0.5697789192199707
ablation,44,sample,53,10,True,25,0.41495153307914734,0.9909669743540307,0.00039859581738710403,False,1.5371242761611938,0.5200849175453186
ablation,44,sample,53,20,True,25,1.1537439823150635,0.9528650859061433,1.4157813787460327,True,0.7979291081428528,0.7935065627098083
ablation,44,sample,54,10,True,23,0.36442989110946655,0.9973861238905605,0.00043026218190789223,False,1.1326961517333984,0.6604285836219788
ablation,44,sample,54,20,True,23,0.5678849220275879,0.9772873507529076,0.0005206102505326271,False,1.3127176761627197,0.5828680396080017
ablation,44,sample,55,10,True,37,0.17953239381313324,0.9956540828786563,1.0235307216644287,True,1.5129852294921875,0.5194655656814575
ablation,44,sample,55,20,True,37,0.6593429446220398,0.9597789057081328,0.0006250408478081226,False,1.2878830432891846,0.6042166352272034
ablation,44,sample,55,30,True,37,0.7608280777931213,0.9845968713352033,1.6620019674301147,True,0.7386599779129028,0.8135167360305786
